Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
1385.4800479412079	137	-28.85091349591539	-0.22692280809751456	4.688171243182492	-19.37689964815342	-52.63719614690239	19.704166666666666	1.824595655359169	252	1390987	-27.948180932636934	-0.25864024353907794
1397.0378415584564	138	-28.672941141183067	-0.23164553599017917	4.441627355090039	-20.483437075528332	-49.15308808433018	19.73125	1.7250188706697287	252	1401067	-28.54324882906018	-0.2684264719002746
1408.67507314682	139	-29.163232175470352	-0.23801188748368798	5.869974779737376	-20.002996288928443	-86.6572893890219	19.839583333333334	1.2133355511655557	252	1411147	-29.173574127773865	-0.2296838711110517
1420.2664065361023	140	-29.700105336377614	-0.23924695791277942	5.785595070361459	-19.23320562133751	-79.55473205657756	19.827083333333334	1.3233857436095073	252	1421228	-28.48990532236408	-0.2437606400020215
1431.9506843090057	141	-29.127178389184426	-0.25348971116253666	5.208320236719541	-20.045640657744578	-60.77503861643355	19.864583333333332	1.1330250040145726	252	1431308	-29.006815634711387	-0.24665376346618925
1443.6293201446533	142	-29.077687558843518	-0.2595408187306572	4.774968681275425	-19.271014222142277	-52.714211789090534	19.954166666666666	0.6754499529120487	252	1441388	-27.81484066791893	-0.24045491788647708
1453.8514022827148	143	-29.07155941441046	-0.2415386531919759	4.783727553410318	-20.056729636437506	-59.44620068350444	19.835416666666667	1.266555299380524	252	1451470	-29.776812034438176	-0.26419368495599754
1463.7433092594147	144	-29.003730020426207	-0.25003536731113424	4.962343494707018	-19.200853068589492	-57.62962605102329	19.791666666666668	1.307961730666799	252	1461551	-27.526337049467397	-0.23259978924016803
1473.6107523441315	145	-29.046413934109705	-0.2539197012275874	4.878094015261193	-20.06924506467235	-50.58179591222325	19.885416666666668	1.067217875157437	252	1471631	-29.550506718082815	-0.31946736161853234
1483.3915491104126	146	-29.13472112161913	-0.25634407389684444	5.207093526491185	-17.8431530826839	-62.67368764678696	19.8375	1.1878946712566734	252	1481712	-29.586034993369044	-0.26035411460324487
1493.2142436504364	147	-29.203838379111435	-0.25589788339897745	5.74489998692412	-20.251325476864093	-70.00395542986317	19.854166666666668	1.1454544828242728	252	1491792	-30.241873876494292	-0.2810558001321899
1503.0680928230286	148	-29.79499537893474	-0.26840595476726	6.960789790177025	-20.807490643794154	-90.03746347699888	19.94375	0.7122166834374681	252	1501872	-30.091621781469428	-0.25640929746708446
1512.8293998241425	149	-29.119226269181823	-0.24034108988122374	6.560652617547627	-20.183759302695005	-110.1608450943311	19.879166666666666	0.9799996456915459	252	1511953	-28.468463498844798	-0.2567589452447459
1522.5290858745575	150	-29.019525121837994	-0.2603740004263396	4.803703480814735	-20.024793596356954	-57.61799220140414	19.89375	0.9911916754593936	254	1522035	-29.198742309624	-0.2187104706515742
1532.2711062431335	151	-28.484384041812444	-0.23464240440638437	4.9783546140474115	-20.061780440930157	-61.230028062682	19.747916666666665	1.6561111052871893	252	1532116	-28.13909684335483	-0.23422480589552755
1542.1681060791016	152	-28.679330738514313	-0.25519307071699526	4.94372148769272	-19.898750007253163	-53.18098987775506	19.88125	1.0106013576908883	252	1542196	-29.780053837539963	-0.2701100291578398
1553.2450408935547	153	-28.574173414808726	-0.24954791869059947	5.223484829940774	-19.388699603852128	-64.47748028191843	19.860416666666666	1.1705126340150664	252	1552276	-29.076562627437212	-0.20738455842793502
1563.6353435516357	154	-28.78690131307893	-0.2362859479923004	5.576915911947347	-18.985888895538515	-71.81036369400077	19.866666666666667	1.2054275405662322	252	1562356	-28.188588377666985	-0.23152929989520418
1573.8385424613953	155	-28.420645844682902	-0.22918544398339502	5.1548038473406965	-19.480360318464903	-81.33879274836733	19.92901878914405	0.7585100200962578	253	1572417	-28.410072793236576	-0.22854503572856733
1583.5480167865753	156	-28.347826555712906	-0.2198699177170395	4.645384116756144	-19.62082247654798	-54.99773879544583	19.897916666666667	0.9309470051452386	252	1582499	-27.88733127940255	-0.2259184484935641
1593.1888148784637	157	-27.75338582665706	-0.2178163096289659	4.695918705302209	-18.682617157888703	-59.97389730244527	19.80625	1.4555792446651608	252	1592579	-28.87890556364319	-0.23059988916638163
1603.063668012619	158	-27.70211521920241	-0.22993742155995214	3.8721800616805306	-19.264308780225146	-46.62237242164982	19.82952182952183	1.24871725452482	252	1602660	-28.10398565719328	-0.2368871683417472
1612.715535402298	159	-27.795832134543964	-0.23572722991271503	4.31093870405424	-19.122811748104876	-51.826357468492915	19.8875	1.0991710892000994	252	1612741	-27.744306681612837	-0.2022715776733666
1622.5498955249786	160	-27.912907740142025	-0.22819840461382862	4.399646718437181	-20.02982415383797	-54.03271530304527	19.872916666666665	0.9823949441995763	252	1622821	-28.82845384051788	-0.24327380374872165
1632.2795386314392	161	-27.56670300052017	-0.22735970580337359	4.643082231436196	-18.64511514286882	-61.46509669224018	19.7875	1.4217983037923019	252	1632902	-27.32830868293634	-0.20680414020971316
1641.9516062736511	162	-28.06125960905018	-0.2345156955209625	4.579310704212291	-19.355860573781495	-58.84954365802373	19.895833333333332	1.077024901703247	252	1642982	-28.00436995697338	-0.23113832242986346
1651.6579022407532	163	-27.97154700495179	-0.23950507832775447	4.923513952610093	-19.748026701047337	-72.24612868261252	19.795833333333334	1.3934307681243283	252	1653063	-26.972836187701756	-0.2012260812546016
1661.336396932602	164	-27.69866316227122	-0.25138670730138274	3.8602244389474465	-18.766654963274338	-52.56283245227995	19.766666666666666	1.6430831452553525	252	1663144	-27.64632786004275	-0.2659283382233854
1671.0726215839386	165	-28.215430043200264	-0.2688392180265418	4.817841172616129	-17.95014985662736	-64.01642211464255	19.785416666666666	1.4119268133968164	252	1673224	-27.754808263549947	-0.25483332063474246
1680.8561162948608	166	-28.30815697732518	-0.27334029095042056	4.20907262789231	-19.769210884166913	-49.64112065220275	19.864583333333332	1.2043306549236754	252	1683305	-26.916824364854353	-0.25549831951024554
1690.6173412799835	167	-28.024720116318118	-0.25338559539998945	4.420962464691855	-20.40813073792995	-63.277561126645836	19.88125	0.9855531970252376	252	1693386	-26.64872110449737	-0.2510478347706067
1700.6802825927734	168	-28.00667802244528	-0.2531785716407866	3.8878066799733006	-19.927815506450717	-47.669855553345286	19.852083333333333	1.242056356634254	252	1703466	-27.478944816025603	-0.22182941769954412
1710.4599313735962	169	-28.134204349185172	-0.2537192185668892	5.011446814808525	-18.3268109680898	-63.55241292001331	19.870833333333334	1.1954703281786443	252	1713547	-28.727559986746638	-0.21115082738447044
1719.981038093567	170	-27.64677386248058	-0.25459234245231255	3.969027233416063	-19.834762586415373	-48.21175890942043	19.893528183716075	1.0068346162126172	252	1723608	-26.875460459715942	-0.28163565663500273
1729.566329717636	171	-28.03993189071206	-0.25570907952372884	4.5964743707288465	-18.837669610487392	-57.75659067627442	19.733333333333334	1.6418147141366337	252	1733690	-27.790508140171834	-0.23233920675096553
1739.3364236354828	172	-27.387277961480194	-0.2323811025744611	4.341337863722146	-18.738364164853866	-62.97277262924419	19.887265135699373	0.9820011919425288	252	1743751	-27.487487228501646	-0.2439663647167115
1748.6193144321442	173	-28.056568764275937	-0.25020243294366556	4.539177482787786	-19.658495549338834	-47.74411076790737	19.827083333333334	1.218475752619732	252	1753831	-27.061965955618813	-0.22871573860210412
1758.090580701828	174	-27.412870191700566	-0.24629560324669075	4.0238931660246875	-18.9825932375016	-63.25074373061571	19.885416666666668	0.9538277236424241	252	1763911	-27.011633412211207	-0.2200337439946414
1767.8764553070068	175	-27.75661039627027	-0.22764624394723304	5.138126451597546	-18.57913812106761	-82.40104805132432	19.841666666666665	1.2178932173589312	252	1773992	-27.69040818380744	-0.26285861289406903
1777.5885183811188	176	-27.67060525264949	-0.2621762454512147	4.533199080078869	-19.518391527727225	-54.41682467944319	19.895833333333332	1.0193867301253021	252	1784072	-28.841950016898313	-0.24502367770931713
1787.3456161022186	177	-27.83648538807325	-0.24437437043514829	4.847185905351286	-18.92699197965663	-52.60897140503257	19.791666666666668	1.5063522902104347	252	1794152	-27.805490114357934	-0.23205547860432704
1797.2504267692566	178	-27.837459469227475	-0.23205666338688025	5.118498697804121	-19.840754567455996	-67.1678571706262	19.783333333333335	1.5728600983205367	252	1804232	-27.981238197292797	-0.23222477849836365
1807.4159665107727	179	-27.26289571920609	-0.23712985282764798	4.36120985004677	-18.836030936769333	-53.32525803793664	19.88981288981289	1.0166596512533874	252	1814312	-26.841048662810067	-0.24694694694040423
1817.2444734573364	180	-27.104672550543878	-0.23476797051521478	4.422112021312371	-19.15521322588021	-61.37912036418114	19.812108559498956	1.3251145382053058	253	1824374	-27.117435854417575	-0.24645604985136216
1826.4840710163116	181	-27.365702530042014	-0.24416765146518357	4.845648233855654	-18.727475759075098	-56.642252023368904	19.80625	1.4045916147288744	252	1834455	-27.081719306080604	-0.2204237046539863
1835.7618584632874	182	-27.279480022919948	-0.22334747894147142	4.5396026752847325	-19.12452090789099	-58.21916672478441	19.758333333333333	1.6188773544925783	252	1844536	-28.467159752055057	-0.2489060046316857
1844.9838087558746	183	-28.117894780888285	-0.22569635461344703	4.982768520679449	-18.89653220119669	-64.5909631910106	19.914405010438415	0.9402733638712697	252	1854597	-28.700237416981864	-0.2428816645246584
1854.2119617462158	184	-27.64799253423674	-0.24293038287101562	4.589770575747248	-19.48465848436767	-55.44640657469751	19.839583333333334	1.243858175083567	252	1864678	-27.57683384983515	-0.2534402085353504
1863.7315654754639	185	-27.79299071416436	-0.23646053974425238	5.374323452818793	-18.3879578909582	-66.22974598386276	19.941666666666666	0.5922532303743805	252	1874759	-27.65106670846122	-0.18688815225615127
1873.0921754837036	186	-27.363740054005394	-0.22068757215804102	5.453241967514027	-18.28611384184489	-83.7118780176067	19.725571725571726	1.6689505633484716	252	1884839	-28.190913749003297	-0.19651154975656548
1882.72731423378	187	-27.019116015986718	-0.21992638521311603	4.8212621774994995	-17.472959592303425	-65.66299881465355	19.733333333333334	1.5691469727919765	252	1894919	-27.389105290814868	-0.21443302431259648
1892.683474779129	188	-27.03971014812557	-0.22381589189487774	4.19221146029598	-18.11600971346819	-54.01604373371261	19.733333333333334	1.531520667688019	252	1905000	-27.462006487199243	-0.17604894896808487
1902.631583929062	189	-27.194078351240112	-0.23356246058856237	4.588152068983246	-18.635431065891726	-59.19226152653635	19.866388308977037	1.0845747574693638	252	1915062	-27.038930552941252	-0.20683192297692385
1911.969923734665	190	-27.08875583445535	-0.21315127890185084	5.400867408587696	-18.322864157624373	-77.8089775088413	19.774530271398746	1.4661449239481492	252	1925124	-26.79123403205602	-0.23417631260232707
1921.2891895771027	191	-26.540264659699403	-0.21954601373092592	3.9852809091339134	-17.586244036399588	-46.463193026327296	19.775	1.5108634396706186	252	1935205	-27.36603273378373	-0.24009690821559593
1930.5573875904083	192	-26.858613894269315	-0.21041580924706066	4.720722407765656	-18.546454904810226	-51.812255985412754	19.68125	1.6318645074985036	252	1945286	-26.848993591352905	-0.22094960300274755
1940.6628494262695	193	-26.9499992972922	-0.22150333284917528	4.3055131391320725	-18.992060977613257	-43.27214940438665	19.727083333333333	1.6376099941852928	252	1955367	-26.913328888554304	-0.2279968618485776
1950.8356063365936	194	-26.802111416378033	-0.21668042611948898	4.898448503533153	-18.177537699276872	-54.665061472147976	19.820833333333333	1.2686867116125329	252	1965447	-27.148833382932327	-0.21518220445483816
1961.1312794685364	195	-27.14497843402322	-0.21988226428806754	5.371920139694993	-17.645271484230804	-76.80042300712908	19.789583333333333	1.4110781314496925	252	1975527	-27.190867220521824	-0.22139227166247558
1971.836365222931	196	-27.05729644103263	-0.2193800994532551	4.785306484675082	-19.044349249979106	-52.62380033817106	19.833333333333332	1.1838027238053175	252	1985609	-27.265535085651468	-0.2362636581470214
1983.0459339618683	197	-26.875301796989408	-0.21422826715586735	5.115382786900619	-19.06498647444727	-91.01183322055789	19.75625	1.5332979502258086	252	1995690	-27.06441970835814	-0.20847293241546203
1993.1823375225067	198	-26.681580382551285	-0.2196311435751576	4.353920253228014	-19.23977668990953	-46.816381418932544	19.8125	1.3731995788425415	252	2005770	-27.239799546135448	-0.18639696184412377
2002.5849175453186	199	-26.904212316040063	-0.2158529685746894	5.7224024842836405	-18.459771025494614	-115.80679254508716	19.858333333333334	1.088162314281386	252	2015853	-26.261951622758023	-0.2292535881570993
